policy,p999_latency_us,cvar999_us,load_regime
oracle,3032.8274729875784,3067.6367169775144,low
oracle,3624.0862218857687,3670.284705110187,low
oracle,3108.387147882168,3124.846122505156,low
oracle,3023.2610289575537,3023.997115016635,low
oracle,2640.539253906276,2671.293578831278,low
oracle,2856.0557973665755,2925.480113436549,low
oracle,3826.913820453096,3855.8385662065766,low
oracle,3205.52956482802,3220.5436011812776,low
oracle,2871.875912693013,2872.8568118336466,low
oracle,2715.392252313844,2735.141015685402,low
oracle,3046.122766913752,3052.1083797600727,low
oracle,3697.3622915253827,3746.8599202579785,low
oracle,3278.4412042653116,3298.5191809771445,low
oracle,2941.2447694955094,2955.2762460400045,low
oracle,2586.155113077194,2601.538689630116,low
oracle,3131.4040892522085,3159.102521559796,low
oracle,3684.532361925562,3741.586039247353,low
oracle,3146.5550878636827,3185.856113758637,low
oracle,3060.576624526434,3070.9899891128916,low
oracle,2663.4654152027683,2733.5789043388777,low
oracle,2908.9899356562873,2920.2147580391093,low
oracle,3753.4178890533462,3763.2468155318884,low
oracle,3197.9495682663696,3208.5456379378884,low
oracle,2880.4427310906685,2889.02392104102,low
oracle,2776.153047859802,2792.0878012600947,low
oracle,2972.5853840772024,2992.8006840620824,low
oracle,3641.8283750847313,3673.4236953531345,low
oracle,3192.527315959298,3232.7685246939786,low
oracle,2965.9995582956285,2974.106336367527,low
oracle,2673.1764335332878,2720.6309789554407,low
oracle,3160.5517307115592,3174.3077316928393,low
oracle,3672.029048559769,3781.284104014604,low
oracle,3115.6432142469826,3132.0532821992247,low
oracle,3069.9438678920897,3074.3882174190658,low
oracle,2597.6082645355445,2623.9370718431915,low
oracle,2849.9459445575235,2857.1086134062816,low
oracle,3733.433333406003,3759.7823767589375,low
oracle,3209.3175612666737,3235.104980769002,low
oracle,2839.6300444484186,2860.6267773799896,low
oracle,2722.4748784401063,2727.929028504189,low
oracle,2939.6356571961023,2947.3918580908717,low
oracle,3837.4070489278997,4007.033217212179,low
oracle,3277.187502194823,3288.7250427578347,low
oracle,2987.1817905381017,3000.6891040016526,low
oracle,2581.512102206361,2604.252744121515,low
oracle,3024.2127175059477,3034.9803363497654,low
oracle,3674.4998543118845,3763.2947782275824,low
oracle,3155.531402602047,3172.0633280438224,low
oracle,3103.7056032438354,3122.996825452228,low
oracle,2683.6125156866983,2705.5716022566003,low
oracle,2880.0466805497304,2907.3492651490924,low
oracle,3908.085095568031,4172.822973074157,low
oracle,3158.8684831618566,3177.3315047001106,low
oracle,2837.6127760023037,2844.7933721645213,low
oracle,2879.217458159955,2896.003987158582,low
oracle,3042.1326751011875,3105.9405437819278,low
oracle,3733.1565742209164,3805.365543628399,low
oracle,3353.084988179086,3381.6553389669098,low
oracle,2958.145728102498,2971.9339938075123,low
oracle,2560.134253285875,2570.5291686357423,low
oracle,3065.4842335102303,3081.034256961262,low
oracle,3497.8371755796165,3562.7999062831877,low
oracle,3092.7225704672173,3100.1519877656165,low
oracle,3047.88006468669,3076.803262746813,low
oracle,2608.198770884879,2653.757066507756,low
oracle,2880.7783920094803,2911.2048185403382,low
oracle,3930.593235156264,4016.044267998349,low
oracle,3191.953039550967,3195.373030920208,low
oracle,2863.1248501282644,2880.382236815759,low
oracle,2756.266603000836,2819.6125304106304,low
oracle,2970.281576885081,2989.885398621246,low
oracle,3829.666097806398,3887.908218602358,low
oracle,3393.679539777437,3422.611554550336,low
oracle,2962.926108476936,2968.3841537923645,low
oracle,2584.667454956892,2605.4077092857624,low
oracle,3072.798265824512,3137.2747415477306,low
oracle,3644.51345332075,3690.7720521980664,low
oracle,3143.8091016526064,3170.4552468749007,low
oracle,3060.803215856492,3061.9851791433,low
oracle,2731.565667812798,2812.602852994687,low
oracle,2838.107242783033,2841.8045137110657,low
oracle,3624.19149294754,3752.44044421242,low
oracle,3202.812717001314,3225.4648099949327,low
oracle,2857.5584832508366,2868.1740493398884,low
oracle,2667.3744372471224,2697.329887752484,low
oracle,2960.4190874495243,3020.8034988186128,low
oracle,3670.831856549163,3737.41464298739,low
oracle,3288.1523639488764,3328.3054982024855,low
oracle,2963.6582960993683,2984.8995467350187,low
oracle,2583.593325315471,2608.391926442857,low
oracle,3074.7814778410857,3091.617656240063,low
oracle,3690.394688125145,3750.6619366086284,low
oracle,3185.821755185119,3192.9043934891106,low
oracle,3055.3898477119956,3070.9583290886108,low
oracle,2706.8747053205434,2737.3706804792387,low
oracle,2861.240944625193,2867.706269420591,low
oracle,3682.8611049162823,3721.1000068460908,low
oracle,3171.8665505109293,3202.683872938056,low
oracle,2851.5084193283437,2857.6076614020685,low
oracle,2695.4601264542885,2739.4224450993597,low
oracle,3007.557538386112,3027.7792656116617,low
oracle,3803.500510162238,3940.511553438297,low
oracle,3209.1710743178096,3218.4352369153667,low
oracle,2945.144042580849,2953.096295180172,low
oracle,2626.098797070622,2740.753232664423,low
oracle,2990.3327879235344,3019.990903079516,low
oracle,3771.9300605173876,3789.691325300564,low
oracle,3131.7938141877057,3163.1508651239055,low
oracle,3049.129840868206,3058.485936654785,low
oracle,2635.831661035194,2663.3171443760466,low
oracle,2951.879547668352,2988.3834783696684,low
oracle,3826.5035918121707,3849.012579589281,low
oracle,3212.0444283894353,3224.873470763543,low
oracle,2855.3334505990397,2880.2254657545986,low
oracle,2665.7160170263096,2670.361390306959,low
oracle,2929.991680169272,2938.473422658756,low
oracle,3676.912440463499,3706.6983339079798,low
oracle,3237.3203171537334,3281.2813777469037,low
oracle,2938.113590984587,2954.7176624068743,low
oracle,2600.4950669072687,2647.7234475470423,low
oracle,3028.747834094483,3052.8907953442313,low
oracle,3657.185037798068,3754.5977100024156,low
oracle,3184.386677489112,3208.614615780246,low
oracle,3066.5281023252314,3089.7223259758866,low
oracle,2653.760021687786,2669.89815946158,low
oracle,2882.3613953644044,2895.6122618062864,low
oracle,3833.148257480321,3846.948476122031,low
oracle,3299.305141068295,3309.420647183773,low
oracle,2851.001405939309,2885.5625840189778,low
oracle,2736.110100286969,2738.5316931063458,low
oracle,2991.0345681132744,3000.274574258512,low
oracle,3558.862675282149,3564.920262313815,low
oracle,3280.326421044715,3309.0050062998816,low
oracle,2999.56224336076,3043.241534472153,low
oracle,2613.238521955186,2620.7944162301383,low
oracle,3103.3423782557074,3111.304084176889,low
oracle,3786.0121749622076,3899.0544013620392,low
oracle,3129.166699087608,3131.326982185371,low
oracle,3086.2024553017623,3104.002374428965,low
oracle,2722.9267191143695,2751.690049882572,low
oracle,2920.0576090980767,2939.92553840386,low
oracle,3804.691658013928,3845.195383346445,low
oracle,3150.488469938801,3185.0321711376637,low
oracle,2830.3590411082646,2838.040294275384,low
oracle,2732.8828562377607,2741.697368908582,low
oracle,2941.56061156701,2979.6652374454534,low
oracle,3577.903735367441,3647.7861340655168,low
oracle,3374.1293448497318,3458.1033649980154,low
oracle,2943.6170764480044,2962.251507682504,low
oracle,2609.87841392214,2660.594091362752,low
oracle,2970.919954256942,2977.482123546405,low
oracle,3611.5416551131516,3674.2857632077084,low
oracle,3130.626994318527,3146.7968287436297,low
oracle,3084.34386905373,3114.7432999555394,low
oracle,2709.0690150855503,2756.906384012023,low
oracle,2899.2149189719016,2910.935329165439,low
oracle,3728.9630697944294,3762.0833225464285,low
oracle,3238.487114180338,3252.4117861072236,low
oracle,2858.490880729457,2875.0593590290964,low
oracle,2749.8562982779486,2777.7115763689453,low
oracle,2930.010180806249,2938.009580773187,low
oracle,3738.7093485905775,3893.55835554049,low
oracle,3497.3957655505947,3540.3772674480674,low
oracle,2964.382943994391,3011.4458778508424,low
oracle,2593.5786604115733,2603.672543295539,low
oracle,3123.3170744102345,3145.767079114671,low
oracle,4025.666065310348,4071.549647625806,low
oracle,3211.741778156409,3250.9627084095287,low
oracle,3080.8111826919835,3090.4003980512425,low
oracle,2652.687582330346,2688.587679971626,low
oracle,2936.239922455252,2960.8554300230103,low
oracle,3744.571786549462,3905.9505275850966,low
oracle,3232.4881810955953,3284.5559543702952,low
oracle,2850.1926173116126,2881.114154849751,low
oracle,2962.122117047176,3020.7144446346783,low
oracle,2925.961014725104,2942.5117235618663,low
oracle,3637.7983009437344,3656.070394715058,low
oracle,3285.7798399358135,3314.908932340438,low
oracle,2962.626979839187,2975.564314831765,low
oracle,2598.627397878344,2613.929121766447,low
oracle,3051.7045844140357,3090.269346198794,low
oracle,3634.2052143779542,3777.878941868191,low
oracle,3159.426462662221,3170.530476925628,low
oracle,3076.0849273925064,3083.85486069042,low
oracle,2703.755890664858,2719.617097281496,low
oracle,2887.0513052418005,2889.9834965216487,low
oracle,3681.267295896326,3772.968371881592,low
oracle,3237.154700507274,3255.732802429088,low
oracle,2870.0074975678176,2883.9723385220736,low
SIT-safe,5195.946921067654,5233.618063468581,medium
SIT-safe,5664.033263065055,5680.18304585616,medium
SIT-safe,7461.581198020452,7479.32038211297,medium
SIT-safe,6298.50692560192,6304.457962097959,medium
SIT-safe,5748.045304153889,5752.238207123642,medium
SIT-safe,5303.59649941244,5313.01975062163,medium
SIT-safe,5816.392586695238,5819.673923814895,medium
SIT-safe,7036.4621360219235,7111.148060569763,medium
SIT-safe,6456.495545195694,6463.948100303092,medium
SIT-safe,5953.242023327866,5978.892026671318,medium
SIT-safe,5198.529786723887,5299.334147500111,medium
SIT-safe,6014.600076856766,6023.4993579777,medium
SIT-safe,6780.945832061175,6788.37379528597,medium
SIT-safe,6101.902962261821,6141.262575316127,medium
SIT-safe,6139.496023924031,6148.003716111091,medium
SIT-safe,5274.7207451116865,5303.386333912984,medium
SIT-safe,5698.054977858189,5707.325694284616,medium
SIT-safe,7373.295368970827,7494.361952829239,medium
SIT-safe,6206.004345141457,6210.672324730254,medium
SIT-safe,5704.6268127770045,5706.00098197931,medium
SIT-safe,5404.900351812307,5449.485996202042,medium
SIT-safe,6043.162250083259,6085.781251849774,medium
SIT-safe,7059.317629241012,7102.03097832178,medium
SIT-safe,6498.409888517978,6530.634465938945,medium
SIT-safe,5916.508831477348,5924.596092197497,medium
SIT-safe,5032.815470189228,5059.372700924112,medium
SIT-safe,6073.898364319949,6097.381584647472,medium
SIT-safe,6978.515961549315,7034.1973608683675,medium
SIT-safe,6208.709280313056,6249.693006762227,medium
SIT-safe,6168.630304219512,6181.536142969218,medium
SIT-safe,5143.570919638515,5175.627285098226,medium
SIT-safe,5804.072492755428,5810.3620716403575,medium
SIT-safe,7258.330204918368,7330.469581664611,medium
SIT-safe,6270.139578183153,6278.905223978058,medium
SIT-safe,5737.576775447698,5738.133082973598,medium
SIT-safe,5283.616479894866,5311.440042838853,medium
SIT-safe,5879.297002461003,5917.261029201001,medium
SIT-safe,6970.2362932238975,7000.488621180824,medium
SIT-safe,6459.511258820782,6488.748291977303,medium
SIT-safe,5907.253864344324,5920.021214846864,medium
SIT-safe,5119.868727228894,5129.996971071629,medium
SIT-safe,6151.917148909113,6166.209677950008,medium
SIT-safe,6999.337587397313,7017.3756006784315,medium
SIT-safe,6114.681035631778,6134.8070264032085,medium
SIT-safe,6122.286493289319,6126.143074706664,medium
SIT-safe,5269.773528717856,5294.63796325184,medium
SIT-safe,5667.01227350237,5689.822452531432,medium
SIT-safe,7491.507817107232,7523.224260961468,medium
SIT-safe,6318.504657704312,6339.356795205426,medium
SIT-safe,5709.425676285212,5730.599644084083,medium
SIT-safe,5392.686463367967,5434.632313373639,medium
SIT-safe,5823.411644980386,5869.162075177999,medium
SIT-safe,7194.251453885771,7337.008058542075,medium
SIT-safe,6518.3286737298995,6542.008284038542,medium
SIT-safe,5903.752493709234,5911.406601535142,medium
SIT-safe,5229.438994169862,5281.580636400635,medium
SIT-safe,6138.25935371185,6155.300619040537,medium
SIT-safe,6741.150462338046,6857.9297902264525,medium
SIT-safe,6151.16922040931,6166.913615902008,medium
SIT-safe,6108.01829405208,6134.688185021496,medium
SIT-safe,5194.204330862276,5267.766138697602,medium
SIT-safe,5795.9609589525835,5846.067884290844,medium
SIT-safe,7335.78277700535,7359.943526803449,medium
SIT-safe,6323.727148556447,6344.161453500275,medium
SIT-safe,5698.454372207198,5740.286870946915,medium
SIT-safe,5345.716265213294,5404.305164704045,medium
SIT-safe,5861.784819581177,5886.771897619648,medium
SIT-safe,7218.269035180534,7347.883738152199,medium
SIT-safe,6435.25771536552,6495.608286875922,medium
SIT-safe,5947.79462558765,5956.816493723836,medium
SIT-safe,5115.354372867435,5160.27371405411,medium
SIT-safe,6047.222415550266,6068.165255346255,medium
SIT-safe,6852.698903075555,6890.067600088109,medium
SIT-safe,6295.759054724929,6297.681928043108,medium
SIT-safe,6156.451871712355,6170.236619514215,medium
SIT-safe,5167.812115668287,5264.4286780715365,medium
SIT-safe,5719.95862336718,5776.810180675084,medium
SIT-safe,7173.392472658646,7229.015007096543,medium
SIT-safe,6284.954156619191,6299.485502917632,medium
SIT-safe,5719.731602352533,5732.762409410507,medium
SIT-safe,5349.564704890264,5359.561867893857,medium
SIT-safe,5832.180473712767,5851.398324398828,medium
SIT-safe,6867.6607499923,7016.307337781539,medium
SIT-safe,6646.365059522644,6658.171448369251,medium
SIT-safe,5916.86416425957,5925.634827828266,medium
SIT-safe,5032.144414613991,5073.617108681575,medium
SIT-safe,6021.090832281973,6043.6709971830605,medium
SIT-safe,7139.836068380974,7262.762830361723,medium
SIT-safe,6237.321684593393,6250.6409565990625,medium
SIT-safe,6147.407210772646,6150.375486284367,medium
SIT-safe,5172.254458592089,5212.4727639201565,medium
SIT-safe,5729.38265500843,5766.217516179746,medium
SIT-safe,6982.680522609571,7035.531407660171,medium
SIT-safe,6270.270871409015,6275.191304423583,medium
SIT-safe,5713.491066778648,5730.0002064565815,medium
SIT-safe,5320.544417386064,5331.274562427259,medium
SIT-safe,5847.569261499255,5876.935838769035,medium
SIT-safe,6919.78810956416,6987.300041795479,medium
SIT-safe,6494.39643793667,6517.544272947196,medium
SIT-safe,5935.214923563057,5937.081641277991,medium
SIT-safe,5068.444264188089,5077.642870807943,medium
SIT-safe,6131.8222293296185,6144.883740945556,medium
SIT-safe,6873.799335489831,6890.915737058469,medium
SIT-safe,6143.870984551453,6155.36979681312,medium
SIT-safe,6122.9528315495545,6143.3016188061665,medium
SIT-safe,5175.0926768593035,5196.8706366871265,medium
SIT-safe,5745.280447931024,5753.742543725264,medium
SIT-safe,7172.805214103773,7207.454512729868,medium
SIT-safe,6263.581545140159,6292.194971687653,medium
SIT-safe,5759.98373335186,5772.4851941099005,medium
SIT-safe,5287.5009182627255,5336.645449114934,medium
SIT-safe,5861.169796422907,5889.454661982205,medium
