policy,mean_backlog_us,max_backlog_us,load_regime
static-high,6187.077687484799,6566.107878863462,low
static-high,6439.248184362685,7318.82784650987,low
static-high,7233.875669868328,7616.484901825199,low
static-high,6929.238373983141,7205.817625009222,low
static-high,5765.228481751311,6172.788689675363,low
static-high,6102.96863813382,6477.717625952326,low
static-high,6544.373685480343,7390.0411222288385,low
static-high,7271.285138583831,7721.044047206713,low
static-high,6767.931299615454,7088.72214710922,low
static-high,5876.278419345125,6349.696512239898,low
static-high,6017.948949450545,6328.344807596412,low
static-high,6630.397514694804,7463.7378444580245,low
static-high,7425.729722719127,7843.770767019829,low
static-high,6714.6525407116205,6968.100562682375,low
static-high,5781.970244200053,6130.104353918927,low
static-high,6197.830303055745,6543.237608018564,low
static-high,6453.946619754858,7425.724096704158,low
static-high,7220.660990103308,7596.4958045207895,low
static-high,6926.463599883031,7213.446081110043,low
static-high,5766.904485242081,6111.8006037015,low
static-high,6098.3412951961955,6485.39336323156,low
static-high,6539.861516053756,7475.848845705856,low
static-high,7264.416930015847,7700.369696824404,low
static-high,6764.6836451590225,7035.077759054257,low
static-high,5879.003998391362,6337.812782155001,low
static-high,6015.8125847153215,6451.780900299782,low
static-high,6606.661805722879,7400.185451537691,low
static-high,7413.479173627499,7880.170267127454,low
static-high,6709.320929220212,7056.333484548144,low
static-high,5775.706967110552,6118.834758842597,low
static-high,6193.768838749557,6500.808184694848,low
static-high,6428.716058419639,7274.594841428567,low
static-high,7234.472670455084,7673.5910672865575,low
static-high,6922.784200488277,7173.054925709392,low
static-high,5767.2495450545475,6251.372171117226,low
static-high,6098.343226663234,6434.407471753657,low
static-high,6547.564190185756,7409.879770432366,low
static-high,7259.530820256051,7741.865146970609,low
static-high,6770.0319087057915,7038.373993980807,low
static-high,5879.009321061341,6387.819723488297,low
static-high,6024.7696035518,6350.11583422625,low
static-high,6635.283565632956,7502.32076042681,low
static-high,7423.712875772989,7775.224224715435,low
static-high,6706.409226622008,6968.462360392907,low
static-high,5762.344585403333,6358.513624307932,low
static-high,6186.358316710128,6556.243980770232,low
static-high,6430.908991833865,7165.273788713268,low
static-high,7226.974842788073,7696.571104145376,low
static-high,6924.354055702107,7215.78354578116,low
static-high,5762.561597183349,6168.226118490216,low
static-high,6099.628240375748,6496.241729537258,low
static-high,6554.620599920862,7291.338568558684,low
static-high,7267.027663311825,7701.008889760589,low
static-high,6770.390871232148,7071.757067503058,low
static-high,5891.9736024276835,6421.04000925459,low
static-high,6009.50006284233,6516.977952217683,low
static-high,6609.601088782642,7474.859852917958,low
static-high,7411.400568407342,7812.525736423326,low
static-high,6704.859750183285,7037.051720806223,low
static-high,5779.945472776273,6230.127720105229,low
static-high,6193.877312897697,6525.2988694850355,low
static-high,6429.700469819466,7160.2233522521565,low
static-high,7237.102434376603,7654.043016982498,low
static-high,6930.238893825216,7225.349717543228,low
static-high,5754.303390186444,6173.309923411289,low
static-high,6105.706344000695,6432.672922372585,low
static-high,6573.810351166053,7522.21449241275,low
static-high,7267.92219833825,7612.991868954152,low
static-high,6771.33184153862,7037.763009251794,low
static-high,5877.418622448385,6419.428146981867,low
static-high,6022.678007443458,6353.372469417867,low
static-high,6606.376258433958,7283.85646353662,low
static-high,7419.873304671533,7769.224760027544,low
static-high,6706.815584104622,6977.050824652193,low
static-high,5784.618912166235,6188.634971504565,low
static-high,6185.774922646459,6562.721251734532,low
static-high,6439.825005020555,7512.854597418889,low
static-high,7226.429252906816,7603.140266433358,low
static-high,6928.310271066273,7210.201026798692,low
static-high,5764.568923496597,6216.243782587349,low
static-high,6106.033284957525,6404.6710900444305,low
static-high,6567.079679396319,7350.805604621302,low
static-high,7265.173564622469,7605.567773363087,low
static-high,6777.3958527886025,7058.781942894217,low
static-high,5889.745949289147,6397.472658302635,low
static-high,6019.684619980672,6318.156973601042,low
static-high,6599.454326244519,7390.054878361989,low
static-high,7416.082585095195,7844.987684537889,low
static-high,6707.466822872296,6937.079903689213,low
static-high,5781.0358577371,6236.5944845231425,low
static-high,6181.162083223422,6591.661262938869,low
static-high,6427.587590333007,7456.28764555254,low
static-high,7232.629015471537,7689.4916316655,low
static-high,6929.263688809244,7171.479040018981,low
static-high,5764.082640886827,6222.560660460964,low
static-high,6108.510080194649,6481.313974968158,low
static-high,6533.190858737407,7247.035283293342,low
static-high,7261.216508610437,7664.445640269958,low
static-high,6760.711001713441,7066.415924764704,low
static-high,5877.547748243561,6281.300603398151,low
static-high,6006.530542027646,6343.379795270739,low
static-high,6625.388099237293,7406.690674574813,low
static-high,7415.728653897533,7791.233111630042,low
static-high,6698.421856694329,6921.420611468318,low
static-high,5773.849616072025,6137.549271801487,low
static-high,6193.475709837639,6531.268153964542,low
static-high,6420.8803036601175,7245.745437380625,low
static-high,7237.977621541291,7773.929174186371,low
static-high,6936.411590621456,7249.278639538854,low
static-high,5751.279760965867,6312.947524029412,low
static-high,6111.449247282185,6421.584447296336,low
static-high,6565.556088718768,7691.223658828472,low
static-high,7263.023667315349,7697.654868580867,low
static-high,6768.560822759,7075.106337253936,low
static-high,5876.028882820798,6350.044497026771,low
static-high,6020.023262536142,6515.257797202095,low
static-high,6602.895341926022,7294.691277732898,low
static-high,7419.294894633632,7817.028392148262,low
static-high,6705.641365989973,7038.600630416302,low
static-high,5783.438519360456,6349.87842075454,low
static-high,6196.826209944611,6518.821298922412,low
static-high,6418.924609309953,7104.247112447163,low
static-high,7239.514536271602,7672.779973716708,low
static-high,6926.0472363966055,7188.111374623666,low
static-high,5775.718122397048,6286.169221184682,low
static-high,6113.763126213887,6418.713277292205,low
static-high,6546.840646652834,7408.621652290458,low
static-high,7274.850020328126,7703.367245935253,low
static-high,6777.2282660937835,7086.0720269787125,low
static-high,5872.0927025293695,6206.810001638718,low
static-high,6022.39976064015,6405.28759524168,low
static-high,6629.844999971297,7477.905293296557,low
static-high,7414.390952846946,7840.503508234164,low
static-high,6706.800855886273,6962.235733929789,low
static-high,5783.580326693973,6212.24502133159,low
static-high,6187.67052106568,6524.000257959822,low
static-high,6424.730309096663,7102.719116563909,low
static-high,7244.122629936304,7661.934036940802,low
static-high,6936.377137631293,7220.276101773838,low
static-high,5768.151996959536,6189.674872927659,low
static-high,6107.270519649774,6429.3149791142205,low
static-high,6536.232863830102,7430.143949018267,low
static-high,7270.307101379279,7704.078580118017,low
static-high,6767.109268815454,7085.582974359393,low
static-high,5871.571847295735,6210.1315449664835,low
static-high,6025.3967424780785,6330.934993905248,low
static-high,6621.376631655195,8192.029827543724,low
static-high,7415.701061362869,7814.594811184797,low
static-high,6708.0065404590105,6986.125869471347,low
static-high,5768.57604866771,6110.700149562559,low
static-high,6204.632864870403,6500.367570861301,low
static-high,6428.75164228751,7177.654492383444,low
static-high,7225.3677231219335,7734.541309434688,low
static-high,6931.311043204613,7209.361408059252,low
static-high,5756.887403891796,6208.51948054065,low
static-high,6106.412650024586,6457.143257328076,low
static-high,6551.31960730881,7614.930530363228,low
static-high,7272.217127902678,7706.875193155021,low
static-high,6766.514560306974,7016.573923465563,low
static-high,5869.8757588940525,6265.513734736247,low
static-high,6012.783816602478,6310.275011181424,low
static-high,6623.879851283133,7449.634670335756,low
static-high,7414.939079342811,7840.479305287357,low
static-high,6714.364860952715,7030.218646802707,low
static-high,5788.467977139436,6198.161799250636,low
static-high,6193.143225084417,6515.227284952183,low
static-high,6435.666674736589,7247.778190228622,low
static-high,7238.402524447458,7587.342903247802,low
static-high,6917.449946332969,7175.9075015047565,low
static-high,5773.023205362941,6205.892799026915,low
static-high,6104.1494821987235,6465.683660830371,low
static-high,6565.297040271886,7454.230546165025,low
static-high,7263.844915694511,7663.942006521414,low
static-high,6770.492884154435,7014.986182799912,low
static-high,5883.318695643282,6327.560394502943,low
static-high,6021.812180721413,6355.637984161731,low
static-high,6629.825049478845,7470.499131522258,low
static-high,7417.590682562245,7817.818144696532,low
static-high,6708.71080992245,7023.764703918481,low
static-high,5782.301431791583,6108.565661759931,low
static-high,6184.466890391698,6532.884396023117,low
static-high,6442.224848721782,7278.851977703627,low
static-high,7234.964334953384,7608.774423565599,low
static-high,6933.524956485141,7271.8200832051225,low
static-high,5764.366022478839,6152.703192575369,low
static-high,6106.392586456416,6488.177124134498,low
static-high,6552.953385479132,7332.126472351141,low
static-high,7268.91918042721,7748.117957288399,low
static-high,6768.970172895619,7005.724346315255,low
SIT-safe,4395.466397436049,4891.8167088992195,medium
SIT-safe,4975.069060746529,5398.73025435968,medium
SIT-safe,5749.24105545233,7023.027825839235,medium
SIT-safe,5463.748437800088,5894.945998767682,medium
SIT-safe,5087.988537506009,5392.803719597596,medium
SIT-safe,4524.380553120806,4994.2265190492035,medium
SIT-safe,5121.570501330292,5655.12306534138,medium
SIT-safe,5574.160023075715,6374.977630431415,medium
SIT-safe,5599.748977611112,6103.278753841878,medium
SIT-safe,5282.22106460684,5651.24924384628,medium
SIT-safe,4311.469983657765,4786.340995867795,medium
SIT-safe,5274.2020627594065,5622.728948447155,medium
SIT-safe,5613.433594802409,6563.447354214579,medium
SIT-safe,5361.31721478229,5848.486907189246,medium
SIT-safe,5480.905622856912,5793.905768414465,medium
SIT-safe,4379.559175265137,5102.573189538147,medium
SIT-safe,4996.242881865777,5446.964366806045,medium
SIT-safe,5770.305860679852,6727.788498553869,medium
SIT-safe,5478.937090187689,5897.667516027635,medium
SIT-safe,5082.99338302526,5472.041201233631,medium
SIT-safe,4502.259350970842,4924.910137787578,medium
SIT-safe,5140.344777332233,5502.180946889333,medium
SIT-safe,5642.947546441285,6577.01353832052,medium
SIT-safe,5604.307195531912,6117.48460787267,medium
SIT-safe,5271.099683317275,5586.625752682448,medium
SIT-safe,4309.875037147287,4825.959298466754,medium
SIT-safe,5283.929503847374,5762.1884917313,medium
SIT-safe,5658.888682500272,6752.144594617072,medium
SIT-safe,5354.32986755175,5850.15103970631,medium
SIT-safe,5470.201885424074,5751.000455208006,medium
SIT-safe,4414.97243951655,4872.563575564418,medium
SIT-safe,4978.873262459855,5313.893041861709,medium
SIT-safe,5735.77459446157,7026.001166782458,medium
SIT-safe,5450.775558968032,5941.254467295483,medium
SIT-safe,5079.212073550055,5538.566103874415,medium
SIT-safe,4517.098550039887,5020.277785915707,medium
SIT-safe,5131.361184660217,5526.86141737242,medium
SIT-safe,5589.766851273865,6562.117093550856,medium
SIT-safe,5596.630156574705,6081.021362580679,medium
SIT-safe,5289.941601337424,5547.952320097391,medium
SIT-safe,4305.313133270974,4803.3595739296725,medium
SIT-safe,5262.357098583715,5646.214346193243,medium
SIT-safe,5641.837910006294,6436.881370155854,medium
SIT-safe,5345.498058025788,5774.676694062393,medium
SIT-safe,5478.3725152421075,5858.200886714854,medium
SIT-safe,4389.222425049224,5051.397977371584,medium
SIT-safe,4976.392857535307,5350.2617739686975,medium
SIT-safe,5737.751271778863,6841.128016794275,medium
SIT-safe,5450.28269434202,5926.848283673404,medium
SIT-safe,5076.828494954698,5391.529524733021,medium
SIT-safe,4549.650743869433,5166.490221189102,medium
SIT-safe,5142.990533425561,5484.533731729898,medium
SIT-safe,5557.314721332099,6794.443412590059,medium
SIT-safe,5612.901830272781,6192.46276306457,medium
SIT-safe,5282.247647831411,5545.853534792783,medium
SIT-safe,4317.44593192282,4721.86087714287,medium
SIT-safe,5269.2352240151,5757.292426520144,medium
SIT-safe,5603.464216049714,6650.37633559003,medium
SIT-safe,5374.837314844677,5887.363289610075,medium
SIT-safe,5472.063532767533,5778.410732255958,medium
SIT-safe,4397.402378953429,4843.070964502054,medium
SIT-safe,4982.492368716709,5398.882629328844,medium
SIT-safe,5757.564188449517,6669.870574440982,medium
SIT-safe,5452.722038902599,6019.179769339971,medium
SIT-safe,5067.077154427699,5408.723186053452,medium
SIT-safe,4535.704376715714,4968.281326292199,medium
SIT-safe,5111.65268489032,5479.840558521275,medium
SIT-safe,5622.9770749209265,7030.810395412745,medium
SIT-safe,5622.145961786967,6157.703461462399,medium
SIT-safe,5280.806425352229,5594.686368871655,medium
SIT-safe,4302.094266538957,4842.436822444084,medium
SIT-safe,5253.388375021737,5623.8189016033575,medium
SIT-safe,5579.596734415262,6689.452927661245,medium
SIT-safe,5358.150471389789,5787.244028699803,medium
SIT-safe,5477.1445697145,5804.840044516546,medium
SIT-safe,4405.993286931597,5038.6051776915265,medium
SIT-safe,4963.010722508084,5368.1568913562805,medium
SIT-safe,5732.912386494246,6630.324769426799,medium
SIT-safe,5458.402085097116,6023.485871725265,medium
SIT-safe,5075.215143119915,5393.101986143083,medium
SIT-safe,4534.261801755645,5116.693176854518,medium
SIT-safe,5133.005286683965,5601.081457030959,medium
SIT-safe,5630.977037831593,6512.278073988564,medium
SIT-safe,5574.04551923549,6155.448916748865,medium
SIT-safe,5304.0168077992785,5634.605735311576,medium
SIT-safe,4300.679350832134,4831.708578294492,medium
SIT-safe,5281.736551291598,5853.619786725278,medium
SIT-safe,5626.390743074065,6681.909798075358,medium
SIT-safe,5376.0753496185125,5843.8214848529315,medium
SIT-safe,5478.968261996165,5791.21891409636,medium
SIT-safe,4414.2464716264685,5036.73233988334,medium
SIT-safe,4990.236793146607,5432.730248494598,medium
SIT-safe,5770.438787273418,6780.04770893848,medium
SIT-safe,5473.88198035156,6115.979058898636,medium
SIT-safe,5075.924214590065,5329.896369014663,medium
SIT-safe,4543.334694185253,4969.670108495498,medium
