metric,policy,baseline,interference_regime,load_regime,mean_diff,ci_lo,ci_hi,p_value,cohens_d,n,q_value,significant
p99_latency_us,static-high,partition,heavy_tail_burst,medium,1707.1839,-10019.5678,12767.5561,0.374,0.0202,200,0.688256,False
p99_latency_us,k8s-hpa,partition,heavy_tail_burst,medium,-2465.2085,-14988.4176,8693.9101,0.334,-0.0286,200,0.630767,False
p99_latency_us,k8s-default,partition,heavy_tail_burst,medium,-522.262,-12473.0345,10467.332,0.478,-0.0061,200,0.833485,False
p99_latency_us,slurm-fcfs,partition,heavy_tail_burst,medium,-4553.4756,-17924.7794,6467.175,0.209,-0.0526,200,0.420923,False
p99_latency_us,triton-proxy,partition,heavy_tail_burst,medium,585.7121,-11535.7916,11800.2693,0.453,0.0069,200,0.798759,False
p99_latency_us,SIT-safe,partition,heavy_tail_burst,saturation,-18048.6895,-80078.7971,48022.1825,0.302,-0.0372,200,0.578554,False
p99_latency_us,SIT-no-IRBS,partition,heavy_tail_burst,saturation,32962.3155,-50079.7966,131367.7571,0.234,0.0497,200,0.464772,False
p99_latency_us,SIT-no-safety,partition,heavy_tail_burst,saturation,-977.4464,-69677.1385,66181.8863,0.482,-0.002,200,0.837081,False
p99_latency_us,SIT-no-admission,partition,heavy_tail_burst,saturation,-16821.9218,-90399.8117,47608.8364,0.313,-0.0363,200,0.596322,False
p99_latency_us,spread,partition,heavy_tail_burst,saturation,-13395.9281,-90057.4752,67009.9719,0.346,-0.0233,200,0.647065,False
p99_latency_us,random,partition,heavy_tail_burst,saturation,-4845.6392,-76639.8404,55300.1577,0.441,-0.0108,200,0.78239,False
p99_latency_us,round-robin,partition,heavy_tail_burst,saturation,-16796.762,-78813.418,44346.9532,0.335,-0.0379,200,0.631965,False
p99_latency_us,binpack-greedy,partition,heavy_tail_burst,saturation,38818.1445,-42021.45,137171.1206,0.208,0.0575,200,0.420379,False
p99_latency_us,tail-greedy,partition,heavy_tail_burst,saturation,1696.2595,-63046.1554,75968.5223,0.477,0.0033,200,0.832582,False
p99_latency_us,similarity-avoidance,partition,heavy_tail_burst,saturation,-36118.4745,-104397.39,23159.2171,0.114,-0.0807,200,0.241412,False
p99_latency_us,admission-only,partition,heavy_tail_burst,saturation,-35887.1016,-90991.7798,20959.6782,0.094,-0.0881,200,0.201779,False
p99_latency_us,oracle,partition,heavy_tail_burst,saturation,-50069.7069,-108988.244,4020.7443,0.039,-0.1214,200,0.088674,False
p99_latency_us,static-low,partition,heavy_tail_burst,saturation,-31571.6042,-103160.0159,47179.7347,0.21,-0.0561,200,0.422445,False
p99_latency_us,static-high,partition,heavy_tail_burst,saturation,-8584.6735,-66920.3945,51471.7068,0.399,-0.0195,200,0.721205,False
p99_latency_us,k8s-hpa,partition,heavy_tail_burst,saturation,-28650.0083,-86692.5722,27584.4818,0.148,-0.0687,200,0.308125,False
p99_latency_us,k8s-default,partition,heavy_tail_burst,saturation,-10879.5853,-77361.0253,55294.3955,0.389,-0.0214,200,0.707571,False
p99_latency_us,slurm-fcfs,partition,heavy_tail_burst,saturation,-25104.754,-88632.7119,28092.8084,0.181,-0.0592,200,0.372787,False
p99_latency_us,triton-proxy,partition,heavy_tail_burst,saturation,4127.386,-65974.7155,71947.3823,0.44,0.0081,200,0.781418,False
p99_latency_us,SIT-safe,partition,iid_noise,high,5560.2905,5463.9804,5650.9126,0.001,7.6614,200,0.020093,True
p99_latency_us,SIT-no-IRBS,partition,iid_noise,high,8582.9429,8351.5695,8817.3754,0.001,4.9637,200,0.019862,True
p99_latency_us,SIT-no-safety,partition,iid_noise,high,10447.8243,10287.7095,10597.6715,0.001,8.8133,200,0.022442,True
p99_latency_us,SIT-no-admission,partition,iid_noise,high,7908.0192,7770.7905,8039.8602,0.001,8.2978,200,0.022154,True
p99_latency_us,spread,partition,iid_noise,high,3772.8676,3598.1012,3974.6151,0.001,2.6116,200,0.021873,True
p99_latency_us,random,partition,iid_noise,high,11263.4443,10916.7533,11616.4352,0.001,4.466,200,0.0216,True
p99_latency_us,round-robin,partition,iid_noise,high,11254.35,10875.2193,11630.7525,0.001,4.0924,200,0.021333,True
p99_latency_us,binpack-greedy,partition,iid_noise,high,15418.9705,15204.2356,15623.7901,0.001,9.4441,200,0.021073,True
p99_latency_us,tail-greedy,partition,iid_noise,high,5566.2994,5475.2657,5673.4329,0.001,7.6307,200,0.020819,True
p99_latency_us,similarity-avoidance,partition,iid_noise,high,7484.2083,7230.8417,7741.2398,0.001,3.9918,200,0.024,True
p99_latency_us,admission-only,partition,iid_noise,high,11239.6604,10886.2542,11577.3088,0.001,4.3608,200,0.078545,False
p99_latency_us,oracle,partition,iid_noise,high,5558.1392,5457.739,5656.7147,0.001,7.5892,200,0.07513,False
p99_latency_us,static-low,partition,iid_noise,high,2081.903,2027.0903,2137.8679,0.001,5.2595,200,0.072,False
p99_latency_us,static-high,partition,iid_noise,high,19886.8743,19641.3748,20158.3777,0.001,10.2709,200,0.046703,True
p99_latency_us,k8s-hpa,partition,iid_noise,high,7810.8111,7541.6361,8117.5135,0.001,3.8255,200,0.023671,True
p99_latency_us,k8s-default,partition,iid_noise,high,6424.4129,6199.1834,6653.9978,0.001,3.8314,200,0.023351,True
p99_latency_us,slurm-fcfs,partition,iid_noise,high,11222.6296,10849.4784,11655.5519,0.001,4.0374,200,0.02304,True
p99_latency_us,triton-proxy,partition,iid_noise,high,16508.015,15976.9602,17043.2408,0.001,4.3615,200,0.022737,True
p99_latency_us,SIT-safe,partition,iid_noise,low,1852.613,1820.8286,1885.1499,0.001,7.4038,200,0.035265,True
p99_latency_us,SIT-no-IRBS,partition,iid_noise,low,2904.6832,2819.7088,2993.4506,0.001,4.6864,200,0.03456,True
p99_latency_us,SIT-no-safety,partition,iid_noise,low,3488.471,3430.3326,3545.5366,0.001,8.8048,200,0.033882,True
p99_latency_us,SIT-no-admission,partition,iid_noise,low,2638.6529,2596.3087,2686.8962,0.001,8.2277,200,0.033231,True
p99_latency_us,spread,partition,iid_noise,low,1257.4699,1197.1239,1328.3499,0.001,2.4639,200,0.032604,True
p99_latency_us,random,partition,iid_noise,low,3781.063,3675.7783,3892.7835,0.001,4.6541,200,0.032,True
p99_latency_us,round-robin,partition,iid_noise,low,3757.8759,3634.6585,3893.8057,0.001,4.067,200,0.216,False
p99_latency_us,binpack-greedy,partition,iid_noise,low,5142.2529,5066.6773,5222.6492,0.001,9.2952,200,0.192,False
p99_latency_us,tail-greedy,partition,iid_noise,low,1852.3944,1818.6922,1886.9645,0.001,7.4067,200,0.1728,False
p99_latency_us,similarity-avoidance,partition,iid_noise,low,2499.4112,2412.7138,2586.0559,0.001,4.0018,200,0.157091,False
p99_latency_us,admission-only,partition,iid_noise,low,3783.4784,3667.8014,3899.2534,0.001,4.5047,200,0.144,False
p99_latency_us,oracle,partition,iid_noise,low,1854.3385,1818.7812,1886.2565,0.001,7.5187,200,1.0,False
p99_latency_us,static-low,partition,iid_noise,low,689.5185,671.0392,708.8948,0.001,4.9442,200,0.123429,False
p99_latency_us,static-high,partition,iid_noise,low,6638.459,6550.1648,6723.1577,0.001,10.1939,200,0.037565,True
p99_latency_us,k8s-hpa,partition,iid_noise,low,2604.0094,2505.984,2702.2289,0.001,3.8227,200,0.036766,True
p99_latency_us,k8s-default,partition,iid_noise,low,2143.8266,2065.6987,2221.7458,0.001,3.8271,200,0.132923,False
p99_latency_us,slurm-fcfs,partition,iid_noise,low,3741.5014,3607.6369,3872.1757,0.001,4.005,200,0.864,False
p99_latency_us,triton-proxy,partition,iid_noise,low,5509.5609,5340.5779,5692.6583,0.001,4.3445,200,0.576,False
p99_latency_us,SIT-safe,partition,iid_noise,medium,3702.3209,3634.4778,3769.6709,0.001,7.4895,200,0.432,False
p99_latency_us,SIT-no-IRBS,partition,iid_noise,medium,5868.4538,5711.911,6029.2914,0.001,4.8586,200,0.3456,False
p99_latency_us,SIT-no-safety,partition,iid_noise,medium,6968.4625,6858.3828,7078.4184,0.001,8.8447,200,0.288,False
p99_latency_us,SIT-no-admission,partition,iid_noise,medium,5272.4161,5184.9956,5362.75,0.001,8.2578,200,0.045474,True
p99_latency_us,spread,partition,iid_noise,medium,2411.9751,2282.6763,2538.2537,0.001,2.5271,200,0.044308,True
p99_latency_us,random,partition,iid_noise,medium,7547.9439,7283.6334,7832.1216,0.001,4.0477,200,0.0432,True
p99_latency_us,round-robin,partition,iid_noise,medium,7502.8333,7253.6041,7754.343,0.001,4.0571,200,0.042146,True
p99_latency_us,binpack-greedy,partition,iid_noise,medium,10279.228,10117.229,10429.2258,0.001,9.4021,200,0.041143,True
p99_latency_us,tail-greedy,partition,iid_noise,medium,3709.307,3642.8233,3779.4364,0.001,7.5729,200,0.040186,True
p99_latency_us,similarity-avoidance,partition,iid_noise,medium,4996.9692,4824.1699,5176.431,0.001,4.0043,200,0.039273,True
p99_latency_us,admission-only,partition,iid_noise,medium,7539.7654,7305.4277,7778.9794,0.001,4.3369,200,0.0384,True
p99_latency_us,oracle,partition,iid_noise,medium,3708.5922,3640.7131,3778.8701,0.001,7.4818,200,0.019636,True
p99_latency_us,static-low,partition,iid_noise,medium,1386.6804,1347.7026,1424.337,0.001,5.1235,200,0.019416,True
p99_latency_us,static-high,partition,iid_noise,medium,13264.6156,13084.8547,13452.7201,0.001,10.2228,200,0.0192,True
p99_latency_us,k8s-hpa,partition,iid_noise,medium,5213.5828,5023.5771,5410.0956,0.001,3.8245,200,0.018989,True
p99_latency_us,k8s-default,partition,iid_noise,medium,4283.6719,4124.0209,4443.5071,0.001,3.8475,200,0.018783,True
p99_latency_us,slurm-fcfs,partition,iid_noise,medium,7486.2399,7233.929,7740.9604,0.001,4.0071,200,0.018581,True
p99_latency_us,triton-proxy,partition,iid_noise,medium,11009.0625,10675.2863,11354.7246,0.001,4.3486,200,0.018383,True
p99_latency_us,SIT-safe,partition,iid_noise,saturation,7433.2701,7302.3528,7566.5308,0.001,7.7571,200,0.0288,True
p99_latency_us,SIT-no-IRBS,partition,iid_noise,saturation,11712.6044,11385.1003,12045.4905,0.001,4.8341,200,0.020329,True
p99_latency_us,SIT-no-safety,partition,iid_noise,saturation,13932.4843,13715.6133,14164.3707,0.001,8.8388,200,0.010601,True
p99_latency_us,SIT-no-admission,partition,iid_noise,saturation,10549.549,10369.5391,10716.3934,0.001,8.3119,200,0.010537,True
p99_latency_us,spread,partition,iid_noise,saturation,4997.1952,4734.6947,5289.6234,0.001,2.5139,200,0.020571,True
p99_latency_us,random,partition,iid_noise,saturation,15082.917,14642.329,15544.4047,0.001,4.3297,200,0.066462,False
p99_latency_us,round-robin,partition,iid_noise,saturation,15002.4019,14477.2084,15561.9879,0.001,4.0819,200,0.064,False
p99_latency_us,binpack-greedy,partition,iid_noise,saturation,20559.7448,20267.0152,20830.9253,0.001,9.4891,200,0.061714,False
p99_latency_us,tail-greedy,partition,iid_noise,saturation,7435.2541,7294.6338,7568.2536,0.001,7.6524,200,0.059586,False
p99_latency_us,similarity-avoidance,partition,iid_noise,saturation,10004.8929,9651.6647,10349.731,0.001,4.0162,200,0.012169,True
p99_latency_us,admission-only,partition,iid_noise,saturation,15193.476,14774.6614,15634.2436,0.001,4.8775,200,0.011148,True
p99_latency_us,oracle,partition,iid_noise,saturation,7427.1559,7287.1422,7568.5418,0.001,7.6307,200,0.011077,True
p99_latency_us,static-low,partition,iid_noise,saturation,2775.8712,2698.2901,2840.3333,0.001,5.2326,200,0.011006,True
p99_latency_us,static-high,partition,iid_noise,saturation,26531.8971,26167.5933,26877.4042,0.001,10.3382,200,0.010937,True
p99_latency_us,k8s-hpa,partition,iid_noise,saturation,10426.8377,10027.7062,10805.8468,0.001,3.8267,200,0.010868,True
p99_latency_us,k8s-default,partition,iid_noise,saturation,8563.331,8282.0957,8853.023,0.001,3.8485,200,0.0108,True
p99_latency_us,slurm-fcfs,partition,iid_noise,saturation,14971.0637,14447.493,15459.8678,0.001,4.0078,200,0.010733,True
p99_latency_us,triton-proxy,partition,iid_noise,saturation,22008.7774,21343.7589,22757.0089,0.001,4.3722,200,0.011836,True
p99_latency_us,SIT-safe,partition,partial_obs,high,5869.7305,3783.8082,7950.0859,0.001,0.3965,200,0.011755,True
p99_latency_us,SIT-no-IRBS,partition,partial_obs,high,9170.3166,6684.9925,11553.1915,0.001,0.533,200,0.011676,True
p99_latency_us,SIT-no-safety,partition,partial_obs,high,9915.5699,8097.9776,11709.1587,0.001,0.7341,200,0.011597,True
p99_latency_us,SIT-no-admission,partition,partial_obs,high,7297.7119,4915.9949,9539.5989,0.001,0.4333,200,0.01152,True
p99_latency_us,spread,partition,partial_obs,high,4333.003,1959.7553,6817.0734,0.001,0.2499,200,0.011444,True
p99_latency_us,random,partition,partial_obs,high,10702.4361,8699.1134,12675.0283,0.001,0.7237,200,0.011368,True
p99_latency_us,round-robin,partition,partial_obs,high,10121.5227,8049.29,12234.6626,0.001,0.6883,200,0.011294,True
p99_latency_us,binpack-greedy,partition,partial_obs,high,14637.9275,12558.7792,16581.159,0.001,0.9861,200,0.1152,False
p99_latency_us,tail-greedy,partition,partial_obs,high,5939.6768,3453.33,8410.3129,0.001,0.344,200,0.108,False
p99_latency_us,similarity-avoidance,partition,partial_obs,high,6161.2224,3879.8436,8238.9863,0.001,0.4084,200,0.101647,False
p99_latency_us,admission-only,partition,partial_obs,high,10076.3515,8105.7016,11842.5383,0.001,0.7405,200,0.096,False
p99_latency_us,oracle,partition,partial_obs,high,5817.3702,3689.7914,7886.692,0.001,0.3535,200,0.090947,False
p99_latency_us,static-low,partition,partial_obs,high,2618.3512,44.0383,5268.2074,0.024,0.1378,200,0.055592,False
p99_latency_us,static-high,partition,partial_obs,high,19630.9683,17349.9608,21762.8948,0.001,1.2767,200,0.0864,False
p99_latency_us,k8s-hpa,partition,partial_obs,high,8635.3121,5245.9906,13779.4791,0.001,0.279,200,0.082286,False
p99_latency_us,k8s-default,partition,partial_obs,high,5611.9155,2823.3358,8977.3913,0.001,0.2559,200,0.246857,False
p99_latency_us,slurm-fcfs,partition,partial_obs,high,11001.325,8680.5378,13184.7651,0.001,0.7043,200,0.010473,True
p99_latency_us,triton-proxy,partition,partial_obs,high,13957.5923,12018.9958,16063.8948,0.001,0.9589,200,0.009708,True
p99_latency_us,SIT-safe,partition,partial_obs,low,1734.5831,1447.1266,2007.5366,0.001,0.8474,200,0.009654,True
p99_latency_us,SIT-no-IRBS,partition,partial_obs,low,2826.4569,2412.3032,3272.0773,0.001,1.0049,200,0.0096,True
p99_latency_us,SIT-no-safety,partition,partial_obs,low,3239.737,2963.0941,3542.3649,0.001,1.5578,200,0.009547,True
p99_latency_us,SIT-no-admission,partition,partial_obs,low,2432.005,2137.6873,2733.3943,0.001,1.0813,200,0.009495,True
p99_latency_us,spread,partition,partial_obs,low,1207.3002,888.882,1517.0727,0.001,0.5199,200,0.004747,True
p99_latency_us,random,partition,partial_obs,low,3557.714,3263.353,3851.4957,0.001,1.5905,200,0.010286,True
p99_latency_us,round-robin,partition,partial_obs,low,3487.0035,3181.0578,3797.4841,0.001,1.595,200,0.010225,True
p99_latency_us,binpack-greedy,partition,partial_obs,low,5181.289,4837.625,5517.2407,0.001,2.1989,200,0.010165,True
p99_latency_us,tail-greedy,partition,partial_obs,low,1901.7334,1590.6632,2237.2205,0.001,0.8386,200,0.010105,True
p99_latency_us,similarity-avoidance,partition,partial_obs,low,2047.9443,1761.7545,2362.179,0.001,0.9662,200,0.010047,True
p99_latency_us,admission-only,partition,partial_obs,low,3629.9571,3324.5305,3917.8711,0.001,1.6811,200,0.009988,True
p99_latency_us,oracle,partition,partial_obs,low,1824.8941,1476.4208,2162.4241,0.001,0.773,200,0.009931,True
p99_latency_us,static-low,partition,partial_obs,low,646.5888,352.4295,976.216,0.001,0.298,200,0.009874,True
p99_latency_us,static-high,partition,partial_obs,low,6560.8349,6247.4447,6876.9858,0.001,2.7706,200,0.015158,True
p99_latency_us,k8s-hpa,partition,partial_obs,low,2361.8401,2009.1939,2684.7235,0.001,0.9527,200,0.015026,True
p99_latency_us,k8s-default,partition,partial_obs,low,1839.2444,1512.1054,2163.7853,0.001,0.8004,200,0.014897,True
p99_latency_us,slurm-fcfs,partition,partial_obs,low,3602.6914,3273.9698,3904.2766,0.001,1.5663,200,0.014769,True
p99_latency_us,triton-proxy,partition,partial_obs,low,4819.709,4484.6362,5139.0842,0.001,2.1149,200,0.014644,True
p99_latency_us,SIT-safe,partition,partial_obs,medium,3734.3211,3121.9852,4295.8551,0.001,0.8684,200,0.013191,True
p99_latency_us,SIT-no-IRBS,partition,partial_obs,medium,5629.5627,5044.7237,6214.4029,0.001,1.3057,200,0.01041,True
p99_latency_us,SIT-no-safety,partition,partial_obs,medium,6738.026,6176.8541,7339.3487,0.001,1.5772,200,0.010347,True
p99_latency_us,SIT-no-admission,partition,partial_obs,medium,5463.9062,4867.7356,6010.7861,0.001,1.2527,200,0.0576,False
p99_latency_us,spread,partition,partial_obs,medium,2456.9479,1853.6922,3039.3257,0.001,0.5539,200,0.055742,False
p99_latency_us,random,partition,partial_obs,medium,7757.9183,7004.4215,8559.9747,0.001,1.3097,200,0.054,False
p99_latency_us,round-robin,partition,partial_obs,medium,7522.7651,6822.7928,8228.5123,0.001,1.5574,200,0.052364,False
p99_latency_us,binpack-greedy,partition,partial_obs,medium,10172.1462,9476.6967,10953.4202,0.001,1.9481,200,0.050824,False
p99_latency_us,tail-greedy,partition,partial_obs,medium,3987.0361,3393.8387,4577.273,0.001,0.9298,200,0.049371,True
p99_latency_us,similarity-avoidance,partition,partial_obs,medium,4248.5366,3655.2744,4840.7564,0.001,0.9532,200,0.048,True
p99_latency_us,admission-only,partition,partial_obs,medium,6940.1975,6400.1085,7497.9936,0.001,1.7023,200,0.06912,False
p99_latency_us,oracle,partition,partial_obs,medium,3484.9041,2777.0702,4231.7281,0.001,0.6985,200,0.010667,True
p99_latency_us,static-low,partition,partial_obs,medium,1657.7913,1006.792,2456.7948,0.001,0.3172,200,0.003798,True
p99_latency_us,static-high,partition,partial_obs,medium,12580.0009,12021.754,13105.7868,0.001,3.3196,200,0.003789,True
p99_latency_us,k8s-hpa,partition,partial_obs,medium,4878.4377,4320.0213,5457.1741,0.001,1.1519,200,0.003781,True
p99_latency_us,k8s-default,partition,partial_obs,medium,3642.4708,3091.8604,4179.3312,0.001,0.9074,200,0.003773,True
p99_latency_us,slurm-fcfs,partition,partial_obs,medium,7633.352,6929.5917,8309.1455,0.001,1.5162,200,0.003765,True
p99_latency_us,triton-proxy,partition,partial_obs,medium,9916.3211,9296.2418,10558.3915,0.001,2.1369,200,0.003757,True
p99_latency_us,SIT-safe,partition,partial_obs,saturation,8538.105,6379.0347,11292.382,0.001,0.4885,200,0.003748,True
p99_latency_us,SIT-no-IRBS,partition,partial_obs,saturation,13175.7049,11585.5294,14955.8681,0.001,1.0732,200,0.002469,True
p99_latency_us,SIT-no-safety,partition,partial_obs,saturation,14069.0286,12442.61,15628.966,0.001,1.2218,200,0.002472,True
p99_latency_us,SIT-no-admission,partition,partial_obs,saturation,10024.9431,8677.1936,11462.7548,0.001,0.9692,200,0.002476,True
p99_latency_us,spread,partition,partial_obs,saturation,5383.4417,3736.2564,7058.5333,0.001,0.4424,200,0.002479,True
p99_latency_us,random,partition,partial_obs,saturation,15661.064,13969.7869,17249.5155,0.001,1.2698,200,0.002483,True
p99_latency_us,round-robin,partition,partial_obs,saturation,16418.7442,14641.0343,18239.4892,0.001,1.2326,200,0.00253,True
p99_latency_us,binpack-greedy,partition,partial_obs,saturation,21562.4081,20075.1365,23105.9407,0.001,1.9612,200,0.00249,True
p99_latency_us,tail-greedy,partition,partial_obs,saturation,7511.0909,5888.0729,9186.5577,0.001,0.6264,200,0.002494,True
p99_latency_us,similarity-avoidance,partition,partial_obs,saturation,10093.9583,8367.4863,12033.4654,0.001,0.7529,200,0.003927,True
p99_latency_us,admission-only,partition,partial_obs,saturation,15209.2191,13449.9753,17036.1163,0.001,1.1815,200,0.003918,True
p99_latency_us,oracle,partition,partial_obs,saturation,9314.2374,7476.4,11125.0484,0.001,0.7335,200,0.00391,True
p99_latency_us,static-low,partition,partial_obs,saturation,2731.2249,1298.9837,4249.7422,0.001,0.2565,200,0.002451,True
p99_latency_us,static-high,partition,partial_obs,saturation,26879.382,25331.0435,28564.2687,0.001,2.3324,200,0.002455,True
p99_latency_us,k8s-hpa,partition,partial_obs,saturation,10868.6224,9007.8979,12654.7486,0.001,0.8204,200,0.002458,True
p99_latency_us,k8s-default,partition,partial_obs,saturation,8122.7255,6684.132,9604.8276,0.001,0.7124,200,0.002462,True
p99_latency_us,slurm-fcfs,partition,partial_obs,saturation,14427.0208,12887.1399,15933.3927,0.001,1.3519,200,0.002465,True
p99_latency_us,triton-proxy,partition,partial_obs,saturation,19984.3204,18664.1391,21257.9925,0.001,2.045,200,0.004114,True
p99_latency_us,SIT-safe,partition,structured,high,5371.7083,5282.789,5460.3648,0.001,8.6152,200,0.003991,True
p99_latency_us,SIT-no-IRBS,partition,structured,high,9445.7208,9209.3704,9694.9039,0.001,5.2487,200,0.003982,True
p99_latency_us,SIT-no-safety,partition,structured,high,11169.1117,11005.4527,11345.7725,0.001,8.9516,200,0.003972,True
p99_latency_us,SIT-no-admission,partition,structured,high,8417.9763,8271.4435,8569.4161,0.001,8.0063,200,0.003963,True
p99_latency_us,spread,partition,structured,high,4145.1415,3867.9841,4467.9466,0.001,1.9042,200,0.003954,True
p99_latency_us,random,partition,structured,high,12192.1639,11697.7573,12704.49,0.001,3.4013,200,0.003945,True
p99_latency_us,round-robin,partition,structured,high,12453.4246,11905.6677,13078.4928,0.001,2.956,200,0.003936,True
p99_latency_us,binpack-greedy,partition,structured,high,18082.7297,17228.0503,19072.6683,0.001,2.6138,200,0.004075,True
p99_latency_us,tail-greedy,partition,structured,high,5924.408,5827.1164,6026.637,0.001,7.8664,200,0.004184,True
p99_latency_us,similarity-avoidance,partition,structured,high,7641.5997,7459.4373,7824.9718,0.001,5.5814,200,0.004174,True
p99_latency_us,admission-only,partition,structured,high,12657.7086,12085.434,13283.0372,0.001,2.9099,200,0.004164,True
p99_latency_us,oracle,partition,structured,high,5924.6771,5821.9302,6022.507,0.001,7.8449,200,0.004154,True
p99_latency_us,static-low,partition,structured,high,2916.5036,2663.9405,3171.2346,0.001,1.6102,200,0.004267,True
p99_latency_us,static-high,partition,structured,high,22133.7937,21627.1878,22632.7442,0.001,6.0018,200,0.004256,True
p99_latency_us,k8s-hpa,partition,structured,high,10374.9469,9907.646,10835.6213,0.001,3.0913,200,0.004246,True
p99_latency_us,k8s-default,partition,structured,high,8224.7903,7790.1795,8700.7986,0.001,2.5405,200,0.004235,True
p99_latency_us,slurm-fcfs,partition,structured,high,12762.0099,12323.4881,13187.7221,0.001,4.0571,200,0.004342,True
p99_latency_us,triton-proxy,partition,structured,high,16289.414,16030.1563,16550.5588,0.001,8.1885,200,0.004215,True
p99_latency_us,SIT-safe,partition,structured,low,1799.957,1770.2922,1830.3652,0.001,8.6051,200,0.004204,True
p99_latency_us,SIT-no-IRBS,partition,structured,low,3047.6611,2953.7234,3146.7472,0.001,4.4372,200,0.004194,True
p99_latency_us,SIT-no-safety,partition,structured,low,3729.6905,3672.4272,3791.7589,0.001,8.8472,200,0.003874,True
p99_latency_us,SIT-no-admission,partition,structured,low,2814.6609,2765.8009,2867.7815,0.001,7.9657,200,0.003866,True
p99_latency_us,spread,partition,structured,low,1452.2692,1363.6586,1541.7708,0.001,2.1838,200,0.003857,True
p99_latency_us,random,partition,structured,low,4178.0493,4000.5079,4385.2573,0.001,2.9559,200,0.003849,True
p99_latency_us,round-robin,partition,structured,low,4161.1193,3971.3784,4362.1973,0.001,2.9608,200,0.00384,True
p99_latency_us,binpack-greedy,partition,structured,low,6046.6817,5717.7242,6369.2647,0.001,2.6099,200,0.003831,True
p99_latency_us,tail-greedy,partition,structured,low,1981.375,1947.4467,2015.4084,0.001,7.8923,200,0.003823,True
p99_latency_us,similarity-avoidance,partition,structured,low,2557.0815,2493.4788,2620.7402,0.001,5.5392,200,0.003815,True
p99_latency_us,admission-only,partition,structured,low,4095.2608,3926.772,4288.5506,0.001,3.1235,200,0.004397,True
p99_latency_us,oracle,partition,structured,low,1979.8744,1947.3792,2017.9956,0.001,7.8428,200,0.004386,True
p99_latency_us,static-low,partition,structured,low,978.1617,896.9113,1066.1307,0.001,1.615,200,0.004375,True
p99_latency_us,static-high,partition,structured,low,7395.1601,7216.4277,7564.0597,0.001,5.9931,200,0.004364,True
p99_latency_us,k8s-hpa,partition,structured,low,3461.745,3308.6862,3620.3036,0.001,3.0895,200,0.004353,True
p99_latency_us,k8s-default,partition,structured,low,2752.1288,2601.4816,2907.8161,0.001,2.5394,200,0.004225,True
p99_latency_us,slurm-fcfs,partition,structured,low,4261.8241,4114.5542,4405.4549,0.001,4.0549,200,0.003892,True
p99_latency_us,triton-proxy,partition,structured,low,5444.4569,5347.069,5533.9498,0.001,8.206,200,0.003883,True
p99_latency_us,SIT-safe,partition,structured,medium,3586.1888,3530.5221,3642.7841,0.001,8.6594,200,0.004442,True
p99_latency_us,SIT-no-IRBS,partition,structured,medium,6132.5421,5962.0933,6300.6957,0.001,5.0712,200,0.004431,True
p99_latency_us,SIT-no-safety,partition,structured,medium,7457.3114,7351.6154,7578.142,0.001,8.9715,200,0.004419,True
p99_latency_us,SIT-no-admission,partition,structured,medium,5631.238,5526.9908,5725.7825,0.001,8.1059,200,0.004408,True
p99_latency_us,spread,partition,structured,medium,2709.7957,2551.519,2877.9144,0.001,2.2475,200,0.003623,True
p99_latency_us,random,partition,structured,medium,8408.1086,8061.7105,8789.3161,0.001,3.1472,200,0.003708,True
p99_latency_us,round-robin,partition,structured,medium,8309.2774,7901.2326,8722.9864,0.001,2.9575,200,0.003484,True
p99_latency_us,binpack-greedy,partition,structured,medium,12069.4857,11460.9001,12730.2502,0.001,2.612,200,0.003477,True
p99_latency_us,tail-greedy,partition,structured,medium,3963.9474,3899.3565,4030.642,0.001,7.9807,200,0.00347,True
p99_latency_us,similarity-avoidance,partition,structured,medium,5098.786,4961.3954,5222.9726,0.001,5.5576,200,0.003541,True
p99_latency_us,admission-only,partition,structured,medium,8369.2646,7971.5815,8784.4536,0.001,2.8023,200,0.003456,True
p99_latency_us,oracle,partition,structured,medium,3953.6934,3886.2363,4028.6425,0.001,7.8618,200,0.003449,True
p99_latency_us,static-low,partition,structured,medium,1942.0248,1784.1008,2113.3326,0.001,1.6006,200,0.003442,True
p99_latency_us,static-high,partition,structured,medium,14773.0691,14425.2088,15120.743,0.001,6.0308,200,0.003435,True
p99_latency_us,k8s-hpa,partition,structured,medium,6920.9322,6630.3156,7237.5823,0.001,3.0833,200,0.003638,True
p99_latency_us,k8s-default,partition,structured,medium,5492.8115,5200.6119,5796.3998,0.001,2.5418,200,0.003534,True
p99_latency_us,slurm-fcfs,partition,structured,medium,8511.554,8222.9015,8830.6098,0.001,4.0726,200,0.003527,True
p99_latency_us,triton-proxy,partition,structured,medium,10874.5938,10690.6965,11047.8141,0.001,8.2664,200,0.003519,True
p99_latency_us,SIT-safe,partition,structured,saturation,7193.748,7087.2908,7299.9085,0.001,8.7163,200,0.003512,True
p99_latency_us,SIT-no-IRBS,partition,structured,saturation,12430.2594,12076.1313,12782.7121,0.001,4.6873,200,0.003505,True
p99_latency_us,SIT-no-safety,partition,structured,saturation,14895.6072,14660.9129,15115.8278,0.001,8.9627,200,0.003498,True
p99_latency_us,SIT-no-admission,partition,structured,saturation,11253.9007,11044.6562,11450.0219,0.001,8.1061,200,0.003491,True
p99_latency_us,spread,partition,structured,saturation,5932.0256,5542.0747,6347.9721,0.001,1.9375,200,0.007024,True
